,MSE,MAE,R2,RMSE,feature_engineering_applied,lagged,scaled,normalized,simple_short_lag,simple_medium_lag,simple_seasonal_lag,rolling_short,rolling_medium,feature_engineering,scaler,normalizer,model,model_family
246,1.7951778336975694,1.0167860873205936,0.7842188729865184,1.339842466000227,1,1,0,1,1,1,1,1,1,PolynomialFeatures,None,Normalizer,LinearRegression,Linear
247,2.5083577910335486,1.2144426997417457,0.6984943436008074,1.5837795904208225,1,1,0,1,1,1,1,1,1,PolynomialFeatures,None,Normalizer,Lasso,Linear
248,2.189567103142668,1.122702514416804,0.7370369738674025,1.4797185891725049,1,1,0,1,0,0,0,1,0,PolynomialFeatures,None,Normalizer,LinearRegression,Linear
249,2.477053480699973,1.1923630697585963,0.7025103828778585,1.5738657759478645,1,1,0,1,0,0,0,1,0,PolynomialFeatures,None,Normalizer,Lasso,Linear
250,1.7802140860993538,1.0121699431856293,0.7860389769214713,1.3342466361581558,1,1,0,1,1,1,0,1,1,PolynomialFeatures,None,Normalizer,LinearRegression,Linear
251,2.37396378716648,1.177857434059067,0.714677170223688,1.5407672722272108,1,1,0,1,1,1,0,1,1,PolynomialFeatures,None,Normalizer,Lasso,Linear
252,6.688079631023196,2.0115279358632403,0.1966106210175524,2.5861321758609312,0,0,0,1,0,0,0,0,0,None,None,Normalizer,LinearRegression,Linear
253,7.27717230288652,2.1151345292570034,0.1258472895500141,2.6976234546145466,0,0,0,1,0,0,0,0,0,None,None,Normalizer,Lasso,Linear
254,1.9562974720051765,1.0545181720627783,0.7650484951177164,1.3986770434968812,0,1,0,1,1,0,0,0,0,None,None,Normalizer,LinearRegression,Linear
255,2.0289801354856745,1.0776424664690905,0.7563193006020725,1.4244227376329242,0,1,0,1,1,0,0,0,0,None,None,Normalizer,Lasso,Linear
256,1.9262051899518269,1.04754605397718,0.7684693299209684,1.3878779449043157,0,1,0,1,1,1,1,0,0,None,None,Normalizer,LinearRegression,Linear
257,2.040018840962253,1.0818925218702369,0.7547888814308239,1.4282922813493928,0,1,0,1,1,1,1,0,0,None,None,Normalizer,Lasso,Linear
258,1.927932860167722,1.04814099639798,0.7682616632378713,1.3885002197218843,0,1,0,1,1,1,1,1,1,None,None,Normalizer,LinearRegression,Linear
259,2.051986851107629,1.085284870430009,0.7533503216019299,1.4324757767961136,0,1,0,1,1,1,1,1,1,None,None,Normalizer,Lasso,Linear
260,2.404395228165035,1.1739706684013689,0.7112365068375538,1.550611243402109,0,1,0,1,0,0,0,1,0,None,None,Normalizer,LinearRegression,Linear
261,2.513290026852846,1.2030609689577887,0.6981584396013649,1.5853359350159344,0,1,0,1,0,0,0,1,0,None,None,Normalizer,Lasso,Linear
262,1.9411754002165196,1.051890903950322,0.7666932995035188,1.3932607079138202,0,1,0,1,1,1,0,1,1,None,None,Normalizer,LinearRegression,Linear
263,2.053056086230512,1.0848433487920304,0.7532465426054581,1.432848940478553,0,1,0,1,1,1,0,1,1,None,None,Normalizer,Lasso,Linear
264,5.688952891566476,1.8333723836263631,0.316628302477797,2.3851525929312105,1,0,0,0,0,0,0,0,0,PolynomialFeatures,None,None,LinearRegression,Linear
265,5.724279532768882,1.846858634253268,0.312384775201972,2.3925466626105503,1,0,0,0,0,0,0,0,0,PolynomialFeatures,None,None,Lasso,Linear
266,1.7849319764787084,1.0123055625512356,0.7856295067659977,1.3360134641831678,1,1,0,0,1,0,0,0,0,PolynomialFeatures,None,None,LinearRegression,Linear
267,1.834542624503687,1.024279050326058,0.7796712634116747,1.3544528875172024,1,1,0,0,1,0,0,0,0,PolynomialFeatures,None,None,Lasso,Linear
268,1.7886351513608565,1.0152510826565262,0.7850053061419453,1.3373986508744715,1,1,0,0,1,1,1,0,0,PolynomialFeatures,None,None,LinearRegression,Linear
269,1.826591740461796,1.024470045346224,0.780442908244619,1.3515146097848132,1,1,0,0,1,1,1,0,0,PolynomialFeatures,None,None,Lasso,Linear
270,1.797564654295675,1.017593616941041,0.7839319761515806,1.3407328795459874,1,1,0,0,1,1,1,1,1,PolynomialFeatures,None,None,LinearRegression,Linear
271,1.8250486176129648,1.0241838874711195,0.7806283922569496,1.3509436026766493,1,1,0,0,1,1,1,1,1,PolynomialFeatures,None,None,Lasso,Linear
272,2.189946154046561,1.1237183046344628,0.7369914505433615,1.4798466657213378,1,1,0,0,0,0,0,1,0,PolynomialFeatures,None,None,LinearRegression,Linear
273,2.2599502534940856,1.1372058746440843,0.7285840855413996,1.5033130923044893,1,1,0,0,0,0,0,1,0,PolynomialFeatures,None,None,Lasso,Linear
274,1.7826072993955897,1.01298381141103,0.7857513405246435,1.335143175616604,1,1,0,0,1,1,0,1,1,PolynomialFeatures,None,None,LinearRegression,Linear
275,1.8278449718648604,1.0245983388591358,0.7803142985650303,1.3519781698921254,1,1,0,0,1,1,0,1,1,PolynomialFeatures,None,None,Lasso,Linear
276,6.347515998261129,1.9662808283688613,0.2375200031606094,2.519427712450018,0,0,0,0,0,0,0,0,0,None,None,None,LinearRegression,Linear
277,6.331582138903204,1.9646037926998057,0.2394340194523679,2.516263527316486,0,0,0,0,0,0,0,0,0,None,None,None,Lasso,Linear
278,1.9134088594181304,1.0445027472134572,0.7701994214026189,1.383260228380087,0,1,0,0,1,0,0,0,0,None,None,None,LinearRegression,Linear
279,1.9143499280232348,1.0449442452317552,0.7700863989772819,1.3836003498204368,0,1,0,0,1,0,0,0,0,None,None,None,Lasso,Linear
280,1.903707593036707,1.0420663799666137,0.7711735504869279,1.379749105104514,0,1,0,0,1,1,1,0,0,None,None,None,LinearRegression,Linear
281,1.9056161201381223,1.042901114587414,0.7709441447304903,1.3804405529171195,0,1,0,0,1,1,1,0,0,None,None,None,Lasso,Linear
282,1.903348366372416,1.0419072695414588,0.7712167296823363,1.3796189207068796,0,1,0,0,1,1,1,1,1,None,None,None,LinearRegression,Linear
283,1.905420571047168,1.0427562726153914,0.7709676498130736,1.3803697225914395,0,1,0,0,1,1,1,1,1,None,None,None,Lasso,Linear
284,2.395971617163346,1.171190737545333,0.7122481671957993,1.5478926374795334,0,1,0,0,0,0,0,1,0,None,None,None,LinearRegression,Linear
285,2.3946882623178056,1.171175852796938,0.7124022957782488,1.547478032903151,0,1,0,0,0,0,0,1,0,None,None,None,Lasso,Linear
286,1.9096404678466676,1.0436737935048108,0.7704834315136242,1.3818974158187964,0,1,0,0,1,1,0,1,1,None,None,None,LinearRegression,Linear
287,1.9115131257453892,1.0444590240025138,0.770258359819711,1.382574817413289,0,1,0,0,1,1,0,1,1,None,None,None,Lasso,Linear
288,5.638732795432224,1.8257861885294728,0.3226608699817164,2.374601607729647,1,0,1,1,0,0,0,0,0,PolynomialFeatures,StandardScaler,Normalizer,Ridge,Linear
289,5.804334417066687,1.866953965866302,0.3027683759769698,2.409218632060338,1,0,1,1,0,0,0,0,0,PolynomialFeatures,StandardScaler,Normalizer,ElasticNet,Linear
290,1.8671861754640449,1.033946736229419,0.7757507699629067,1.3664502096542137,1,1,1,1,1,0,0,0,0,PolynomialFeatures,StandardScaler,Normalizer,Ridge,Linear
291,2.018821423203484,1.0716076245040362,0.7575393628740543,1.420852357989205,1,1,1,1,1,0,0,0,0,PolynomialFeatures,StandardScaler,Normalizer,ElasticNet,Linear
292,1.875345406496123,1.0366972175764335,0.7745826971805946,1.3694325125745055,1,1,1,1,1,1,1,0,0,PolynomialFeatures,StandardScaler,Normalizer,Ridge,Linear
293,2.0522036790905744,1.080036166599707,0.7533242587876228,1.4325514577461342,1,1,1,1,1,1,1,0,0,PolynomialFeatures,StandardScaler,Normalizer,ElasticNet,Linear
294,1.911818667668341,1.0458069417883384,0.7701985959211736,1.3826853104261798,1,1,1,1,1,1,1,1,1,PolynomialFeatures,StandardScaler,Normalizer,Ridge,Linear
295,2.1002397439685008,1.0916115756215112,0.7475503036829623,1.449220391786046,1,1,1,1,1,1,1,1,1,PolynomialFeatures,StandardScaler,Normalizer,ElasticNet,Linear
296,2.227744635109546,1.1328985802901153,0.7324519217254175,1.4925631092551983,1,1,1,1,0,0,0,1,0,PolynomialFeatures,StandardScaler,Normalizer,Ridge,Linear
297,2.3888788818148607,1.1721197040747688,0.7130999918090384,1.5455998453075948,1,1,1,1,0,0,0,1,0,PolynomialFeatures,StandardScaler,Normalizer,ElasticNet,Linear
298,1.909392919779351,1.046986461528535,0.7705131839114722,1.3818078447379545,1,1,1,1,1,1,0,1,1,PolynomialFeatures,StandardScaler,Normalizer,Ridge,Linear
299,2.109988280107594,1.0942785316209465,0.7464039552205126,1.4525798704744584,1,1,1,1,1,1,0,1,1,PolynomialFeatures,StandardScaler,Normalizer,ElasticNet,Linear
300,6.348707321288776,1.973580047934962,0.2373768983651896,2.5196641286665127,0,0,1,1,0,0,0,0,0,None,StandardScaler,Normalizer,Ridge,Linear
301,6.358694218517378,1.9760895298731016,0.2361772465061969,2.52164514127531,0,0,1,1,0,0,0,0,0,None,StandardScaler,Normalizer,ElasticNet,Linear
302,2.241985135177581,1.1305634065794938,0.7307373807042936,1.4973259949582058,0,1,1,1,1,0,0,0,0,None,StandardScaler,Normalizer,Ridge,Linear
303,2.256722013473027,1.1336804218944627,0.7289674802764037,1.5022390001171677,0,1,1,1,1,0,0,0,0,None,StandardScaler,Normalizer,ElasticNet,Linear
304,2.163710273361727,1.113298287622405,0.7399211194831978,1.4709555647135393,0,1,1,1,1,1,1,0,0,None,StandardScaler,Normalizer,Ridge,Linear
305,2.193467213700714,1.1212800593420706,0.7363443227991646,1.4810358583439882,0,1,1,1,1,1,1,0,0,None,StandardScaler,Normalizer,ElasticNet,Linear
306,2.219395336700605,1.1248647552480524,0.733227751561909,1.4897635170390653,0,1,1,1,1,1,1,1,1,None,StandardScaler,Normalizer,Ridge,Linear
307,2.251682135341847,1.1325416041939789,0.7293468648510283,1.5005606070205384,0,1,1,1,1,1,1,1,1,None,StandardScaler,Normalizer,ElasticNet,Linear
308,2.5595453933514865,1.2202409121999227,0.6926032542261844,1.599857929114797,0,1,1,1,0,0,0,1,0,None,StandardScaler,Normalizer,Ridge,Linear
309,2.567475583162972,1.2240318744927887,0.6916508528553194,1.6023344167691624,0,1,1,1,0,0,0,1,0,None,StandardScaler,Normalizer,ElasticNet,Linear
310,2.294134150813954,1.1423636061579985,0.7242717638174274,1.5146399409806788,0,1,1,1,1,1,0,1,1,None,StandardScaler,Normalizer,Ridge,Linear
311,2.319896962985539,1.1471836194201053,0.7211753735053553,1.5231207972401726,0,1,1,1,1,1,0,1,1,None,StandardScaler,Normalizer,ElasticNet,Linear
312,5.684981064504255,1.83295234638186,0.3171054085909094,2.384319832678547,1,0,1,0,0,0,0,0,0,PolynomialFeatures,StandardScaler,None,Ridge,Linear
313,5.735046886131498,1.850576287899234,0.3110913729387646,2.394795792156713,1,0,1,0,0,0,0,0,0,PolynomialFeatures,StandardScaler,None,ElasticNet,Linear
314,1.782978549093345,1.011781908131044,0.7858641135732125,1.335282198298676,1,1,1,0,1,0,0,0,0,PolynomialFeatures,StandardScaler,None,Ridge,Linear
315,1.828952873195668,1.0231195393265984,0.7803425930537821,1.352387841262878,1,1,1,0,1,0,0,0,0,PolynomialFeatures,StandardScaler,None,ElasticNet,Linear
316,1.7842928519567784,1.014039546044413,0.7855272523478607,1.3357742518692215,1,1,1,0,1,1,1,0,0,PolynomialFeatures,StandardScaler,None,Ridge,Linear
317,1.8176499883561965,1.02035491101756,0.7815177105904386,1.3482025027258318,1,1,1,0,1,1,1,0,0,PolynomialFeatures,StandardScaler,None,ElasticNet,Linear
318,1.8165435977781537,1.0200151187643425,0.7816506992010185,1.347792119645368,1,1,1,0,1,1,1,1,1,PolynomialFeatures,StandardScaler,None,Ridge,Linear
319,1.8146462248875104,1.0196602759604687,0.7818787642166524,1.3470880538730607,1,1,1,0,1,1,1,1,1,PolynomialFeatures,StandardScaler,None,ElasticNet,Linear
320,2.190552169237141,1.1241238154753064,0.736918669221351,1.480051407633242,1,1,1,0,0,0,0,1,0,PolynomialFeatures,StandardScaler,None,Ridge,Linear
321,2.257399904564163,1.1361125680323527,0.7288903778086446,1.502464610087094,1,1,1,0,0,0,0,1,0,PolynomialFeatures,StandardScaler,None,ElasticNet,Linear
322,1.7742650660839585,1.0107922047401132,0.7867539799195644,1.3320154151074823,1,1,1,0,1,1,0,1,1,PolynomialFeatures,StandardScaler,None,Ridge,Linear
323,1.8183881971536755,1.0202563178782438,0.7814508928701915,1.3484762501259246,1,1,1,0,1,1,0,1,1,PolynomialFeatures,StandardScaler,None,ElasticNet,Linear
324,6.346332734735708,1.9661111818666337,0.2376621398278301,2.5191928736672207,0,0,1,0,0,0,0,0,0,None,StandardScaler,None,Ridge,Linear
325,6.326565433267732,1.9632531257132884,0.2400366390752452,2.515266473610248,0,0,1,0,0,0,0,0,0,None,StandardScaler,None,ElasticNet,Linear
326,1.913408792516027,1.0445027305588768,0.7701994294375676,1.3832602041973256,0,1,1,0,1,0,0,0,0,None,StandardScaler,None,Ridge,Linear
327,1.9141916830767032,1.0450548253465044,0.7701054042097988,1.3835431627082342,0,1,1,0,1,0,0,0,0,None,StandardScaler,None,ElasticNet,Linear
328,1.9037068889431068,1.0420661819125874,0.7711736351192733,1.3797488499517248,0,1,1,0,1,1,1,0,0,None,StandardScaler,None,Ridge,Linear
329,1.9045899466740743,1.042680411692028,0.7710674912103919,1.3800688195427335,0,1,1,0,1,1,1,0,0,None,StandardScaler,None,ElasticNet,Linear
330,1.9032783532055688,1.0418978126298208,0.7712251452942965,1.3795935463771816,0,1,1,0,1,1,1,1,1,None,StandardScaler,None,Ridge,Linear
331,1.9042030648255888,1.042399553294599,0.7711139945705159,1.37992864483117,0,1,1,0,1,1,1,1,1,None,StandardScaler,None,ElasticNet,Linear
332,2.3958824627593347,1.171177642535083,0.7122588744775438,1.5478638385721577,0,1,1,0,0,0,0,1,0,None,StandardScaler,None,Ridge,Linear
333,2.393492530643821,1.171068757890492,0.7125459009771861,1.5470916361495273,0,1,1,0,0,0,0,1,0,None,StandardScaler,None,ElasticNet,Linear
334,1.909568736627001,1.043659588922673,0.7704920527717449,1.3818714616877366,0,1,1,0,1,1,0,1,1,None,StandardScaler,None,Ridge,Linear
335,1.9106636393332488,1.0441539554707788,0.7703604582039739,1.3822675715407813,0,1,1,0,1,1,0,1,1,None,StandardScaler,None,ElasticNet,Linear
336,5.67142095902559,1.837170112689654,0.3187342834429534,2.3814745346162303,1,0,1,1,0,0,0,0,0,PolynomialFeatures,MinMaxScaler,Normalizer,Ridge,Linear
337,6.195238093376044,1.945117971552606,0.2558120179373027,2.4890235220616224,1,0,1,1,0,0,0,0,0,PolynomialFeatures,MinMaxScaler,Normalizer,ElasticNet,Linear
338,1.8170620509300168,1.0198100791268885,0.7817706818928167,1.347984440166138,1,1,1,1,1,0,0,0,0,PolynomialFeatures,MinMaxScaler,Normalizer,Ridge,Linear
339,2.275245626199151,1.151419628656166,0.7267427926978839,1.508391734994312,1,1,1,1,1,0,0,0,0,PolynomialFeatures,MinMaxScaler,Normalizer,ElasticNet,Linear
340,1.809746482100854,1.018369925177531,0.7824677153504813,1.345268182222732,1,1,1,1,1,1,1,0,0,PolynomialFeatures,MinMaxScaler,Normalizer,Ridge,Linear
341,2.4078942891709456,1.1859330504787786,0.7105700985754455,1.5517391176260735,1,1,1,1,1,1,1,0,0,PolynomialFeatures,MinMaxScaler,Normalizer,ElasticNet,Linear
342,1.8154886182301997,1.0191604631104616,0.7817775081842626,1.3474006895612751,1,1,1,1,1,1,1,1,1,PolynomialFeatures,MinMaxScaler,Normalizer,Ridge,Linear
343,2.436686960292461,1.1903580320691367,0.7071092074549641,1.5609890967884628,1,1,1,1,1,1,1,1,1,PolynomialFeatures,MinMaxScaler,Normalizer,ElasticNet,Linear
344,2.2268450181991275,1.130766621537116,0.7325599640799012,1.4922617123678834,1,1,1,1,0,0,0,1,0,PolynomialFeatures,MinMaxScaler,Normalizer,Ridge,Linear
345,2.868762796674908,1.3055418265716388,0.6554668065721785,1.6937422462331475,1,1,1,1,0,0,0,1,0,PolynomialFeatures,MinMaxScaler,Normalizer,ElasticNet,Linear
346,1.8109402630737472,1.0187595013202866,0.7823460479012667,1.3457118053557184,1,1,1,1,1,1,0,1,1,PolynomialFeatures,MinMaxScaler,Normalizer,Ridge,Linear
347,2.385663749219829,1.1768016646129091,0.7132709708960557,1.5445594029430625,1,1,1,1,1,1,0,1,1,PolynomialFeatures,MinMaxScaler,Normalizer,ElasticNet,Linear
348,6.475120359524642,1.9922002326138213,0.2221918380957952,2.544625779859318,0,0,1,1,0,0,0,0,0,None,MinMaxScaler,Normalizer,Ridge,Linear
349,6.4500348613836405,1.99034834772721,0.2252051728472957,2.5396918831589868,0,0,1,1,0,0,0,0,0,None,MinMaxScaler,Normalizer,ElasticNet,Linear
350,2.029122956344078,1.0746818543788417,0.7563021478039472,1.4244728696412852,0,1,1,1,1,0,0,0,0,None,MinMaxScaler,Normalizer,Ridge,Linear
351,2.3636761707862304,1.1782620770245669,0.7161222762244878,1.537425175670748,0,1,1,1,1,0,0,0,0,None,MinMaxScaler,Normalizer,ElasticNet,Linear
352,1.986391064978645,1.064137913648382,0.7612349625508957,1.409393864389456,0,1,1,1,1,1,1,0,0,None,MinMaxScaler,Normalizer,Ridge,Linear
353,2.5012263761193383,1.214781128181566,0.6993515426584738,1.5815265967157612,0,1,1,1,1,1,1,0,0,None,MinMaxScaler,Normalizer,ElasticNet,Linear
354,1.970407760815764,1.059420580761924,0.7631561624013651,1.4037121360221134,0,1,1,1,1,1,1,1,1,None,MinMaxScaler,Normalizer,Ridge,Linear
355,2.5298011304442056,1.2183416764039483,0.6959168452281622,1.59053485672091,0,1,1,1,1,1,1,1,1,None,MinMaxScaler,Normalizer,ElasticNet,Linear
356,2.469624286001584,1.193071088475458,0.703402615646981,1.5715038294581354,0,1,1,1,0,0,0,1,0,None,MinMaxScaler,Normalizer,Ridge,Linear
357,2.7745471142364524,1.282872258716966,0.6667819386490189,1.6656971856362286,0,1,1,1,0,0,0,1,0,None,MinMaxScaler,Normalizer,ElasticNet,Linear
358,1.987218392759286,1.0640894934138594,0.76115946743974,1.4096873386532511,0,1,1,1,1,1,0,1,1,None,MinMaxScaler,Normalizer,Ridge,Linear
359,2.4783578265051665,1.2039544677453309,0.7021302211603051,1.574280097855895,0,1,1,1,1,1,0,1,1,None,MinMaxScaler,Normalizer,ElasticNet,Linear
360,5.683061311950337,1.8332618955277,0.3173360142202052,2.383917220028904,1,0,1,0,0,0,0,0,0,PolynomialFeatures,MinMaxScaler,None,Ridge,Linear
361,5.835354365020711,1.8722367315639583,0.2990421798044163,2.41564781477365,1,0,1,0,0,0,0,0,0,PolynomialFeatures,MinMaxScaler,None,ElasticNet,Linear
362,1.797226262674103,1.015196957696023,0.7841529618721884,1.340606677095897,1,1,1,0,1,0,0,0,0,PolynomialFeatures,MinMaxScaler,None,Ridge,Linear
363,1.8758434334207537,1.0348780372113595,0.7747110324924094,1.36961433747634,1,1,1,0,1,0,0,0,0,PolynomialFeatures,MinMaxScaler,None,ElasticNet,Linear
364,1.7903784126273534,1.0149869594703231,0.7847957654080399,1.3380502279912192,1,1,1,0,1,1,1,0,0,PolynomialFeatures,MinMaxScaler,None,Ridge,Linear
365,1.858716038622524,1.0303515036837034,0.7765815541595136,1.3633473653557715,1,1,1,0,1,1,1,0,0,PolynomialFeatures,MinMaxScaler,None,ElasticNet,Linear
366,1.8082148164655645,1.01917352316576,0.7826518222009485,1.3446987828006556,1,1,1,0,1,1,1,1,1,PolynomialFeatures,MinMaxScaler,None,Ridge,Linear
367,1.8560944458769897,1.0295697249646023,0.7768966707048401,1.3623855716635396,1,1,1,0,1,1,1,1,1,PolynomialFeatures,MinMaxScaler,None,ElasticNet,Linear
368,2.194658458365285,1.1256296894736328,0.7364255113666489,1.481437969800047,1,1,1,0,0,0,0,1,0,PolynomialFeatures,MinMaxScaler,None,Ridge,Linear
369,2.333571814232408,1.1572173018488945,0.7197422700187937,1.5276032908554524,1,1,1,0,0,0,0,1,0,PolynomialFeatures,MinMaxScaler,None,ElasticNet,Linear
370,1.781173466202949,1.0123006882916807,0.7859236705939406,1.3346061090085528,1,1,1,0,1,1,0,1,1,PolynomialFeatures,MinMaxScaler,None,Ridge,Linear
371,1.8623386611883117,1.0311778163438214,0.7761685583897183,1.3646752951483776,1,1,1,0,1,1,0,1,1,PolynomialFeatures,MinMaxScaler,None,ElasticNet,Linear
372,6.3435780967868265,1.96571609958332,0.2379930340445808,2.5186460840671576,0,0,1,0,0,0,0,0,0,None,MinMaxScaler,None,Ridge,Linear
373,6.362803767822865,1.971320930829056,0.2356835968419317,2.5224598644622405,0,0,1,0,0,0,0,0,0,None,MinMaxScaler,None,ElasticNet,Linear
374,1.913404845099429,1.0445017958802305,0.7701999035226612,1.3832587773440763,0,1,1,0,1,0,0,0,0,None,MinMaxScaler,None,Ridge,Linear
375,1.9479365697972004,1.0569298080555742,0.7660526402357511,1.3956849822926376,0,1,1,0,1,0,0,0,0,None,MinMaxScaler,None,ElasticNet,Linear
376,1.903703557243388,1.042065245381453,0.7711740355909741,1.3797476425938868,0,1,1,0,1,1,1,0,0,None,MinMaxScaler,None,Ridge,Linear
377,1.938073718645616,1.054376679470073,0.767042727804195,1.3921471612748473,0,1,1,0,1,1,1,0,0,None,MinMaxScaler,None,ElasticNet,Linear
378,1.903342873613931,1.041906887833837,0.7712173899142052,1.3796169300258427,0,1,1,0,1,1,1,1,1,None,MinMaxScaler,None,Ridge,Linear
379,1.9381419003139213,1.0538846899170489,0.7670345323391261,1.392171649012406,0,1,1,0,1,1,1,1,1,None,MinMaxScaler,None,ElasticNet,Linear
380,2.395613441549867,1.1711852749895693,0.7122911834354351,1.5477769353333402,0,1,1,0,0,0,0,1,0,None,MinMaxScaler,None,Ridge,Linear
381,2.4325679432535097,1.1870026782045922,0.7078530150032987,1.5596691775032003,0,1,1,0,0,0,0,1,0,None,MinMaxScaler,None,ElasticNet,Linear
382,1.909634857123128,1.0436729715743551,0.7704841058573215,1.3818953857376932,0,1,1,0,1,1,0,1,1,None,MinMaxScaler,None,Ridge,Linear
383,1.9448976203659936,1.055447916787566,0.7662459319438957,1.3945958627380168,0,1,1,0,1,1,0,1,1,None,MinMaxScaler,None,ElasticNet,Linear
384,5.656132687639726,1.8298233666264163,0.3205707500420398,2.3782625354741067,1,0,1,1,0,0,0,0,0,PolynomialFeatures,RobustScaler,Normalizer,Ridge,Linear
385,5.8480818876923015,1.8747696125892603,0.2975133169470297,2.418280771062844,1,0,1,1,0,0,0,0,0,PolynomialFeatures,RobustScaler,Normalizer,ElasticNet,Linear
386,1.8738641897446855,1.036796080468013,0.7749487398384933,1.368891591669949,1,1,1,1,1,0,0,0,0,PolynomialFeatures,RobustScaler,Normalizer,Ridge,Linear
387,2.0628941147988566,1.0827561625710145,0.7522462285922153,1.436277868240981,1,1,1,1,1,0,0,0,0,PolynomialFeatures,RobustScaler,Normalizer,ElasticNet,Linear
388,1.8680135452004176,1.036125048705391,0.775463989977217,1.3667529203189646,1,1,1,1,1,1,1,0,0,PolynomialFeatures,RobustScaler,Normalizer,Ridge,Linear
389,2.096054384497164,1.0906356752585589,0.7480533856432722,1.4477756678771625,1,1,1,1,1,1,1,0,0,PolynomialFeatures,RobustScaler,Normalizer,ElasticNet,Linear
390,1.881677880800326,1.040835265233848,0.7738215311186617,1.371742643793043,1,1,1,1,1,1,1,1,1,PolynomialFeatures,RobustScaler,Normalizer,Ridge,Linear
391,2.1502481113494523,1.103307092797985,0.7415392769918963,1.466372432688726,1,1,1,1,1,1,1,1,1,PolynomialFeatures,RobustScaler,Normalizer,ElasticNet,Linear
392,2.260813603787053,1.1408534098998175,0.7284803987417006,1.5036002140818727,1,1,1,1,0,0,0,1,0,PolynomialFeatures,RobustScaler,Normalizer,Ridge,Linear
393,2.429121365341363,1.1811682167117068,0.7082669427410141,1.5585638791340453,1,1,1,1,0,0,0,1,0,PolynomialFeatures,RobustScaler,Normalizer,ElasticNet,Linear
394,1.8896964930288576,1.0441987736441014,0.7728804652690536,1.3746623196366654,1,1,1,1,1,1,0,1,1,PolynomialFeatures,RobustScaler,Normalizer,Ridge,Linear
395,2.1625805517574586,1.1062202592071515,0.7400829759989151,1.4705715051494297,1,1,1,1,1,1,0,1,1,PolynomialFeatures,RobustScaler,Normalizer,ElasticNet,Linear
396,6.429997478526794,1.9897957295553323,0.2276121149678894,2.5357439694351624,0,0,1,1,0,0,0,0,0,None,RobustScaler,Normalizer,Ridge,Linear
397,6.425364723303332,1.9891603489704797,0.2281686134767724,2.534830314499046,0,0,1,1,0,0,0,0,0,None,RobustScaler,Normalizer,ElasticNet,Linear
398,2.5547953248815585,1.2087554178858968,0.6931688483797436,1.5983727115042845,0,1,1,1,1,0,0,0,0,None,RobustScaler,Normalizer,Ridge,Linear
399,2.5703389379605586,1.209244232768369,0.6913020590307415,1.6032276625484474,0,1,1,1,1,0,0,0,0,None,RobustScaler,Normalizer,ElasticNet,Linear
400,2.37601334549765,1.1683674787240357,0.7144022013493014,1.5414322383736658,0,1,1,1,1,1,1,0,0,None,RobustScaler,Normalizer,Ridge,Linear
401,2.4062349218835366,1.1744629187767663,0.7107695552179492,1.5512043456242433,0,1,1,1,1,1,1,0,0,None,RobustScaler,Normalizer,ElasticNet,Linear
402,2.376861585096742,1.1746580801251425,0.7143002425944449,1.5417073603952025,0,1,1,1,1,1,1,1,1,None,RobustScaler,Normalizer,Ridge,Linear
403,2.465708733191167,1.184582509062796,0.7036207782049696,1.5702575372183911,0,1,1,1,1,1,1,1,1,None,RobustScaler,Normalizer,ElasticNet,Linear
404,2.8377202501410967,1.291322162751633,0.6591949599426219,1.6845534275116052,0,1,1,1,0,0,0,1,0,None,RobustScaler,Normalizer,Ridge,Linear
405,2.843927642120825,1.2925555770790589,0.6584494634574775,1.6863948654217449,0,1,1,1,0,0,0,1,0,None,RobustScaler,Normalizer,ElasticNet,Linear
406,2.4861103753341416,1.200002999752675,0.7011984549801216,1.5767404273798975,0,1,1,1,1,1,0,1,1,None,RobustScaler,Normalizer,Ridge,Linear
407,2.579985249911371,1.208300511213759,0.6899157871466576,1.6062332489123026,0,1,1,1,1,1,0,1,1,None,RobustScaler,Normalizer,ElasticNet,Linear
408,5.681296019319952,1.8323943318756155,0.317548065725015,2.383546940867738,1,0,1,0,0,0,0,0,0,PolynomialFeatures,RobustScaler,None,Ridge,Linear
409,5.749597748205846,1.8542525842389,0.3093434858485235,2.397831884892234,1,0,1,0,0,0,0,0,0,PolynomialFeatures,RobustScaler,None,ElasticNet,Linear
410,1.7847347544914378,1.0120218425348315,0.7856531931446638,1.3359396522640676,1,1,1,0,1,0,0,0,0,PolynomialFeatures,RobustScaler,None,Ridge,Linear
411,1.8317023771823175,1.023434504911232,0.780012377374118,1.353403996293168,1,1,1,0,1,0,0,0,0,PolynomialFeatures,RobustScaler,None,ElasticNet,Linear
412,1.784539870244579,1.013737534034449,0.7854975606462732,1.3358667112569946,1,1,1,0,1,1,1,0,0,PolynomialFeatures,RobustScaler,None,Ridge,Linear
413,1.819851217142411,1.0206838844931898,0.7812531219689729,1.3490186126004382,1,1,1,0,1,1,1,0,0,PolynomialFeatures,RobustScaler,None,ElasticNet,Linear
414,1.8186377498600064,1.020314815001928,0.7813989812442359,1.3485687783201887,1,1,1,0,1,1,1,1,1,PolynomialFeatures,RobustScaler,None,Ridge,Linear
415,1.8170992037433735,1.0200300771446726,0.7815839151314404,1.3479982209718877,1,1,1,0,1,1,1,1,1,PolynomialFeatures,RobustScaler,None,ElasticNet,Linear
416,2.190225572175781,1.1240879874341203,0.7369578929343206,1.4799410705078029,1,1,1,0,0,0,0,1,0,PolynomialFeatures,RobustScaler,None,Ridge,Linear
